Label: R BICEPS FEMORIS 1: EMG 1 Sampling frequency: 1.925926e+003 Number of points: 690716 start: 0.000000e+000 Unit: Volts Domain Unit: s
Label: R BICEPS FEMORIS 1: Acc 1.X Sampling frequency: 1.481481e+002 Number of points: 53132 start: 0.000000e+000 Unit: g Domain Unit: s
Label: R BICEPS FEMORIS 1: Acc 1.Y Sampling frequency: 1.481481e+002 Number of points: 53132 start: 0.000000e+000 Unit: g Domain Unit: s
Label: R BICEPS FEMORIS 1: Acc 1.Z Sampling frequency: 1.481481e+002 Number of points: 53132 start: 0.000000e+000 Unit: g Domain Unit: s
Label: R GRACILIS 2: EMG 2 Sampling frequency: 1.925926e+003 Number of points: 690716 start: 0.000000e+000 Unit: Volts Domain Unit: s
Label: R GRACILIS 2: Acc 2.X Sampling frequency: 1.481481e+002 Number of points: 53132 start: 0.000000e+000 Unit: g Domain Unit: s
Label: R GRACILIS 2: Acc 2.Y Sampling frequency: 1.481481e+002 Number of points: 53132 start: 0.000000e+000 Unit: g Domain Unit: s
Label: R GRACILIS 2: Acc 2.Z Sampling frequency: 1.481481e+002 Number of points: 53132 start: 0.000000e+000 Unit: g Domain Unit: s
Label: R PERONEUS LONGUS 3: EMG 3 Sampling frequency: 1.925926e+003 Number of points: 690716 start: 0.000000e+000 Unit: Volts Domain Unit: s
Label: R PERONEUS LONGUS 3: Acc 3.X Sampling frequency: 1.481481e+002 Number of points: 53132 start: 0.000000e+000 Unit: g Domain Unit: s
Label: R PERONEUS LONGUS 3: Acc 3.Y Sampling frequency: 1.481481e+002 Number of points: 53132 start: 0.000000e+000 Unit: g Domain Unit: s
Label: R PERONEUS LONGUS 3: Acc 3.Z Sampling frequency: 1.481481e+002 Number of points: 53132 start: 0.000000e+000 Unit: g Domain Unit: s
Label: R GASTROCNEMIUS 4: EMG 4 Sampling frequency: 1.925926e+003 Number of points: 690716 start: 0.000000e+000 Unit: Volts Domain Unit: s
Label: R GASTROCNEMIUS 4: Acc 4.X Sampling frequency: 1.481481e+002 Number of points: 53132 start: 0.000000e+000 Unit: g Domain Unit: s
